NodeLeftSchemaName,NodeLeftTableName,NodeLeftName,NodeLeftDataType,NodeRightSchemaName,NodeRightTableName,NodeRightName,NodeRightDataType,BERT_BASE,FUZZY_MATCH,SYN_AND_SEM_MATCH
emrbots,PatientCorePopulatedTable,admissionList,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.5618,38,0.7537
Openemr_PatientData,Patientdata,industry,String,Openemr_Lists,Lists,erx_source,Long,0.6638,25,0.6676
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Krsiloemr,tblPatient,BNP,Double,0.5688,0,0.6749
Openemr_Lists,Lists,classification,Long,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.6294,21,0.6738
Openemr_PatientData,Patientdata,ss,Long,LPanEmr,Patient,gender,String,0.595,0,0.5706
emrbots,PatientCorePopulatedTable,PatientLanguage,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.7077,22,0.6457
MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,Openemr_PatientData,Patientdata,contrastart,DateTime,0.5295,50,0.8504
emrbots,PatientCorePopulatedTable,PatientName,String,Openemr_PatientData,Patientdata,publ_code_eff_date,String,0.5921,27,0.7152
emrbots,PatientCorePopulatedTable,PatientName,String,LPanEmr,Patient,birthday,Date,0.4572,38,0.6978
Openemr_Lists,Lists,date,DateTime,Krsiloemr,tblPatient,eSeptal,Double,0.6543,25,0.7657
MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,0.7236,31,0.8602
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,Openemr_PatientData,Patientdata,state,String,0.6485,40,0.8525
Openemr_Lists,Lists,returndate,String,LPanEmr,Patient,name,String,0.7567,50,0.5211
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,monthly_income,Long,0.3638,27,0.7079
Openemr_PatientData,Patientdata,street,String,Openemr_Lists,Lists,external_allergyid,String,0.5739,33,0.7021
LPanEmr,Patient,advice,String,Krsiloemr,tblPatient,BNP,Double,0.6036,0,0.6933
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,referrerID,String,0.7367,0,0.7899
Openemr_PatientData,Patientdata,status,String,Openemr_Lists,Lists,date,DateTime,0.689,50,0.815
Openemr_PatientData,Patientdata,userlist1,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.6843,22,0.8454
Krsiloemr,tblPatient,LVEF,Double,Openemr_PatientData,Patientdata,family_size,Long,0.5553,0,0.6537
LPanEmr,Patient,height,Long,Krsiloemr,tblPatient,BNP,Double,0.5818,0,0.4679
Openemr_Lists,Lists,outcome,Long,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.7671,14,0.7262
Openemr_PatientData,Patientdata,userlist1,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.473,44,0.7816
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,usertext1,String,0.7577,33,0.7183
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_PatientData,Patientdata,guardianrelationship,String,0.7316,38,0.7889
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,usertext2,String,0.7585,33,0.7064
emrbots,PatientCorePopulatedTable,PatientId,String,Krsiloemr,tblPatient,NTproBNP,Double,0.6126,0,0.6989
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,usertext3,String,0.7657,33,0.7581
LPanEmr,Patient,description,String,Openemr_PatientData,Patientdata,prot_indi_effdate,String,0.7491,36,0.8385
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,usertext5,String,0.6561,33,0.7091
Openemr_PatientData,Patientdata,cmsportal_login,String,LPanEmr,Patient,diagnosis,String,0.6048,33,0.7336
Openemr_PatientData,Patientdata,race,String,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.4963,50,0.8025
Openemr_PatientData,Patientdata,usertext6,String,emrbots,PatientCorePopulatedTable,admissionList,String,0.6785,22,0.6877
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,verification,String,0.694,27,0.7389
Openemr_PatientData,Patientdata,referral_source,String,Openemr_Lists,Lists,referredby,String,0.8466,60,0.9429
Openemr_PatientData,Patientdata,genericname1,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.5086,33,0.6156
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_Lists,Lists,modifydate,DateTime,0.6695,30,0.4198
Openemr_PatientData,Patientdata,phone_cell,Long,Krsiloemr,tblPatient,PhysicalExam,Long,0.6054,30,0.7944
Openemr_PatientData,Patientdata,care_team_provider,String,Krsiloemr,tblPatient,PhysicalExam,Long,0.5682,25,0.5829
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,usertext5,String,0.6523,0,0.7027
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,usertext2,String,0.6344,0,0.7106
Openemr_PatientData,Patientdata,userlist2,String,Openemr_Lists,Lists,begdate,Date,0.5944,29,0.8129
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,usertext3,String,0.6463,0,0.7456
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,usertext1,String,0.7054,0,0.7206
MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.5125,20,0.5135
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.6632,20,0.7842
Openemr_PatientData,Patientdata,usertext4,String,Krsiloemr,tblPatient,eSeptal,Double,0.5886,43,0.7537
Openemr_Lists,Lists,reinjury_id,Long,Openemr_PatientData,Patientdata,userlist6,String,0.6258,33,0.7787
LPanEmr,Patient,insurance,String,Openemr_PatientData,Patientdata,financial,String,0.6102,56,0.7154
Openemr_Lists,Lists,reinjury_id,Long,Openemr_PatientData,Patientdata,userlist5,String,0.628,33,0.7655
Openemr_PatientData,Patientdata,family_size,Long,LPanEmr,Patient,gender,String,0.5728,17,0.7613
Openemr_Lists,Lists,reinjury_id,Long,Openemr_PatientData,Patientdata,userlist4,String,0.6523,33,0.7109
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Krsiloemr,tblPatient,TRV,Double,0.5819,0,0.7195
Openemr_PatientData,Patientdata,guardianaddress,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,0.6181,50,0.858
LPanEmr,Patient,pid,Long,Openemr_Lists,Lists,reinjury_id,Long,0.6291,67,0.7906
Openemr_Lists,Lists,user,String,LPanEmr,Patient,diagnosis,String,0.7139,25,0.7881
Openemr_PatientData,Patientdata,usertext7,String,Openemr_Lists,Lists,subtype,String,0.6762,43,0.7297
Openemr_Lists,Lists,modifydate,DateTime,LPanEmr,Patient,temperature,Long,0.6553,40,0.8511
Openemr_Lists,Lists,begdate,Date,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.6358,43,0.8008
LPanEmr,Patient,insurance,String,Openemr_Lists,Lists,reinjury_id,Long,0.6483,44,0.8006
Openemr_PatientData,Patientdata,email_direct,String,Openemr_Lists,Lists,id,Long,0.5246,50,0.7077
LPanEmr,Patient,status,String,Openemr_Lists,Lists,destination,String,0.8401,67,0.6836
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.6918,25,0.7406
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Krsiloemr,tblPatient,Age,Long,0.6027,33,0.7808
LPanEmr,Patient,allergichistory,String,Openemr_PatientData,Patientdata,allow_health_info_ex,String,0.4694,40,0.9525
MedTakmi_Cdi_Emr_Profile,Cdi,name,String,Krsiloemr,tblPatient,eSeptal,Double,0.8094,25,0.6169
LPanEmr,Patient,status,String,Openemr_Lists,Lists,title,String,0.8725,40,0.718
Openemr_PatientData,Patientdata,guardianstate,String,Openemr_Lists,Lists,diagnosis,String,0.7029,56,0.7934
Openemr_PatientData,Patientdata,postal_code,Long,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.6177,33,0.7337
Openemr_PatientData,Patientdata,prot_indi_effdate,String,LPanEmr,Patient,name,String,0.7476,50,0.5478
Openemr_PatientData,Patientdata,completed_ad,String,LPanEmr,Patient,allergichistory,String,0.335,17,0.7185
Openemr_Lists,Lists,title,String,Openemr_PatientData,Patientdata,guardianrelationship,String,0.7291,40,0.7526
Openemr_PatientData,Patientdata,fitness,Long,emrbots,PatientCorePopulatedTable,PatientId,String,0.5385,29,0.7182
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,interpretter,String,0.6865,42,0.7455
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_Lists,Lists,diagnosis,String,0.8059,22,0.7954
LPanEmr,Patient,gender,String,Krsiloemr,tblPatient,DateOfBirth,Date,0.4991,33,0.7377
LPanEmr,Patient,insurance,String,Openemr_Lists,Lists,erx_source,Long,0.6317,63,0.7687
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,Openemr_PatientData,Patientdata,allow_health_info_ex,String,0.6308,37,0.7234
Openemr_PatientData,Patientdata,guardiancity,String,Openemr_Lists,Lists,activity,Long,0.5642,63,0.687
Openemr_PatientData,Patientdata,protect_indicator,String,LPanEmr,Patient,name,String,0.6797,25,0.596
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Openemr_PatientData,Patientdata,race,String,0.5539,50,0.7073
LPanEmr,Patient,insurance,String,Openemr_PatientData,Patientdata,hipaa_mail,String,0.5179,22,0.7711
Openemr_PatientData,Patientdata,industry,String,emrbots,PatientCorePopulatedTable,diagnosis,String,0.5926,38,0.6504
Openemr_Lists,Lists,user,String,Openemr_PatientData,Patientdata,hipaa_message,String,0.7304,50,0.7671
Openemr_PatientData,Patientdata,fitness,Long,LPanEmr,Patient,gender,String,0.488,33,0.6671
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.57,33,0.6746
Openemr_PatientData,Patientdata,street,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,0.5746,36,0.777
Openemr_Lists,Lists,activity,Long,Krsiloemr,tblPatient,PatientID,String,0.5025,50,0.7622
Openemr_PatientData,Patientdata,usertext6,String,LPanEmr,Patient,diagnosis,String,0.5863,11,0.785
Openemr_PatientData,Patientdata,financial_review,DateTime,LPanEmr,Patient,pid,Long,0.5012,33,0.6197
Openemr_Lists,Lists,extrainfo,String,Openemr_PatientData,Patientdata,religion,String,0.4819,38,0.7286
Openemr_Lists,Lists,injury_type,String,LPanEmr,Patient,systailicbp,Long,0.561,27,0.6651
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.754,44,0.8197
Openemr_PatientData,Patientdata,uuid,String,Openemr_Lists,Lists,verification,String,0.7282,25,0.6516
Openemr_Lists,Lists,verification,String,LPanEmr,Patient,pasthistory,String,0.6936,36,0.7197
Openemr_PatientData,Patientdata,status,String,Openemr_Lists,Lists,severity_al,String,0.7371,33,0.6992
Openemr_Lists,Lists,classification,Long,Openemr_PatientData,Patientdata,pubpid,String,0.7299,17,0.7942
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,userlist6,String,0.6863,22,0.8029
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,userlist7,String,0.6967,22,0.8
emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,Openemr_PatientData,Patientdata,mothersname,String,0.5438,36,0.7473
emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,Openemr_Lists,Lists,reaction,String,0.4958,38,0.8006
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,userlist4,String,0.6671,22,0.7084
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,userlist5,String,0.6359,22,0.7976
Krsiloemr,tblPatient,PatientName,String,Openemr_PatientData,Patientdata,country_code,String,0.5661,27,0.7381
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,Openemr_PatientData,Patientdata,DOB,Date,0.7051,0,0.7055
Openemr_PatientData,Patientdata,email_direct,String,LPanEmr,Patient,heartrate,Long,0.4369,33,0.8719
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Openemr_PatientData,Patientdata,title,String,0.7931,40,0.7616
Openemr_PatientData,Patientdata,ss,Long,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.8036,0,0.6514
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_PatientData,Patientdata,religion,String,0.5573,25,0.8815
Openemr_Lists,Lists,modifydate,DateTime,LPanEmr,Patient,gender,String,0.6523,33,0.6972
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,financial_review,DateTime,0.5781,36,0.6385
LPanEmr,Patient,diastolicbp,Long,Openemr_PatientData,Patientdata,homeless,String,0.3999,25,0.4839
LPanEmr,Patient,advice,String,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.4424,50,0.7566
emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.5784,36,0.7298
Openemr_PatientData,Patientdata,guardiancity,String,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.6878,25,0.5734
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,completed_ad,String,0.6758,42,0.7287
LPanEmr,Patient,height,Long,Openemr_PatientData,Patientdata,mothersname,String,0.4234,33,0.4842
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,usertext5,String,0.5348,44,0.6721
LPanEmr,Patient,height,Long,Krsiloemr,tblPatient,Age,Long,0.7805,33,0.5978
LPanEmr,Patient,time,DateTime,Openemr_Lists,Lists,type,String,0.846,50,0.7476
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,usertext1,String,0.8562,44,0.7581
LPanEmr,Patient,illness,String,Openemr_PatientData,Patientdata,hipaa_mail,String,0.4961,29,0.6951
Openemr_PatientData,Patientdata,usertext4,String,Openemr_Lists,Lists,referredby,String,0.6678,33,0.7936
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,usertext2,String,0.7053,44,0.7194
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,usertext3,String,0.6628,44,0.7176
Openemr_Lists,Lists,injury_type,String,LPanEmr,Patient,name,String,0.6076,25,0.5214
Openemr_PatientData,Patientdata,userlist2,String,Krsiloemr,tblPatient,LVMI,Double,0.5623,0,0.6895
Openemr_Lists,Lists,external_allergyid,String,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.5455,35,0.7383
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,Openemr_Lists,Lists,occurence,Long,0.6956,25,0.8362
Openemr_Lists,Lists,activity,Long,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.539,25,0.8168
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.7332,30,0.7945
Openemr_PatientData,Patientdata,fname,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.7165,40,0.8002
Openemr_PatientData,Patientdata,guardiansex,String,LPanEmr,Patient,heartrate,Long,0.5744,44,0.7086
emrbots,PatientCorePopulatedTable,AdmissionId,Long,Openemr_Lists,Lists,reaction,String,0.7102,38,0.8079
LPanEmr,Patient,pid,Long,Openemr_Lists,Lists,returndate,String,0.6256,33,0.7938
LPanEmr,Patient,description,String,Openemr_PatientData,Patientdata,mothersname,String,0.6218,27,0.6221
Openemr_PatientData,Patientdata,usertext8,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.4884,33,0.8072
Openemr_PatientData,Patientdata,care_team_provider,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.7398,38,0.6726
Openemr_PatientData,Patientdata,protect_indicator,String,Krsiloemr,tblPatient,TRV,Double,0.641,0,0.8042
Openemr_Lists,Lists,pid,Long,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.6936,33,0.8164
Openemr_PatientData,Patientdata,financial_review,DateTime,Openemr_Lists,Lists,diagnosis,String,0.5035,33,0.7108
Openemr_PatientData,Patientdata,phone_cell,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.5352,25,0.7228
Openemr_PatientData,Patientdata,soap_import_status,String,LPanEmr,Patient,allergichistory,String,0.4739,27,0.7032
Openemr_PatientData,Patientdata,guardiancity,String,Krsiloemr,tblPatient,EncounterDate,Date,0.7507,33,0.7297
Openemr_Lists,Lists,user,String,Openemr_PatientData,Patientdata,title,String,0.7784,25,0.7813
Openemr_Lists,Lists,id,Long,Openemr_PatientData,Patientdata,hipaa_allowsms,String,0.7291,50,0.7036
Openemr_PatientData,Patientdata,guardianphone,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,0.6868,23,0.5797
Openemr_PatientData,Patientdata,referrerID,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,0.7367,33,0.7757
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,LPanEmr,Patient,description,String,0.6816,36,0.8412
Openemr_Lists,Lists,returndate,String,Openemr_PatientData,Patientdata,migrantseasonal,String,0.7613,40,0.76
Openemr_PatientData,Patientdata,drivers_license,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.4707,33,0.7256
Openemr_PatientData,Patientdata,deceased_reason,String,Openemr_Lists,Lists,comments,String,0.543,38,0.688
Openemr_Lists,Lists,title,String,Openemr_PatientData,Patientdata,state,String,0.7773,60,0.7386
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,language,String,0.7053,17,0.6585
Openemr_PatientData,Patientdata,guardianstate,String,LPanEmr,Patient,allergichistory,String,0.4421,31,0.7149
Openemr_PatientData,Patientdata,referral_source,String,LPanEmr,Patient,systailicbp,Long,0.7575,27,0.7498
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,LPanEmr,Patient,gender,String,0.5117,33,0.7472
Openemr_PatientData,Patientdata,imm_reg_status,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.7927,50,0.7805
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,Openemr_PatientData,Patientdata,religion,String,0.5112,13,0.8058
Krsiloemr,tblPatient,ECG,Long,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.5049,0,0.7553
LPanEmr,Patient,name,String,Openemr_PatientData,Patientdata,DOB,Date,0.871,0,0.5089
MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,Openemr_PatientData,Patientdata,guardianstate,String,0.5662,75,0.8461
Openemr_Lists,Lists,diagnosis,String,Openemr_PatientData,Patientdata,postal_code,Long,0.6124,22,0.7551
emrbots,PatientCorePopulatedTable,PatientRace,String,Openemr_PatientData,Patientdata,genericname1,String,0.5716,36,0.722
Openemr_Lists,Lists,verification,String,Openemr_PatientData,Patientdata,deceased_date,String,0.4832,33,0.5994
Openemr_PatientData,Patientdata,vfc,String,Krsiloemr,tblPatient,LAVI,Double,0.81,0,0.5749
emrbots,PatientCorePopulatedTable,diagnosis,String,Openemr_PatientData,Patientdata,lname,String,0.796,20,0.8457
Openemr_PatientData,Patientdata,referrerID,String,MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,0.7785,20,0.8703
emrbots,PatientCorePopulatedTable,PatientRace,String,Openemr_PatientData,Patientdata,publ_code_eff_date,String,0.552,27,0.7116
emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,LPanEmr,Patient,allergichistory,String,0.4623,20,0.7638
LPanEmr,Patient,insurance,String,Openemr_PatientData,Patientdata,status,String,0.6577,33,0.7314
Openemr_PatientData,Patientdata,genericval1,String,Openemr_Lists,Lists,type,String,0.7026,25,0.6446
Openemr_PatientData,Patientdata,referrer,String,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.7833,25,0.8422
Openemr_Lists,Lists,erx_source,Long,Openemr_PatientData,Patientdata,country_code,String,0.7585,44,0.7703
Openemr_Lists,Lists,enddate,Date,LPanEmr,Patient,time,DateTime,0.7399,50,0.7729
emrbots,PatientCorePopulatedTable,PatientGender,String,Openemr_PatientData,Patientdata,date,DateTime,0.448,50,0.813
Krsiloemr,tblPatient,LVEF,Double,Openemr_PatientData,Patientdata,cmsportal_login,String,0.6286,0,0.5665
Openemr_Lists,Lists,external_allergyid,String,Openemr_PatientData,Patientdata,race,String,0.4971,50,0.799
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,sex,String,0.4274,33,0.534
MedTakmi_Cdi_Emr_Profile,Cdi,name,String,Openemr_Lists,Lists,title,String,0.8855,25,0.6577
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Openemr_Lists,Lists,injury_part,String,0.6499,27,0.748
Openemr_PatientData,Patientdata,usertext4,String,Openemr_Lists,Lists,comments,String,0.6145,25,0.805
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,Openemr_PatientData,Patientdata,DOB,Date,0.6102,33,0.7179
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,severity_al,String,0.7017,18,0.7791
Openemr_PatientData,Patientdata,cmsportal_login,String,Krsiloemr,tblPatient,BNP,Double,0.6605,0,0.743
emrbots,PatientCorePopulatedTable,PatientGender,String,Openemr_PatientData,Patientdata,postal_code,Long,0.4635,27,0.7039
Openemr_Lists,Lists,injury_grade,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.5958,22,0.7694
Openemr_Lists,Lists,id,Long,Krsiloemr,tblPatient,NTproBNP,Double,0.7389,0,0.6429
Openemr_Lists,Lists,diagnosis,String,Openemr_PatientData,Patientdata,state,String,0.6821,20,0.8336
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Krsiloemr,tblPatient,Gender,String,0.7085,17,0.6791
Openemr_PatientData,Patientdata,country,String,Openemr_Lists,Lists,injury_part,String,0.5856,43,0.7909
Openemr_PatientData,Patientdata,pid,Long,Openemr_Lists,Lists,groupname,String,0.7693,33,0.7473
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_Lists,Lists,erx_source,Long,0.6219,11,0.7414
Openemr_PatientData,Patientdata,ref_providerID,Long,Openemr_Lists,Lists,id,Long,0.7568,100,0.9113
Openemr_Lists,Lists,injury_part,String,Openemr_PatientData,Patientdata,fname,String,0.6466,20,0.8192
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,phone_home,Long,0.5327,10,0.8177
Openemr_PatientData,Patientdata,allow_patient_portal,String,LPanEmr,Patient,name,String,0.5514,50,0.5365
Openemr_PatientData,Patientdata,language,String,Openemr_Lists,Lists,severity_al,String,0.6561,13,0.7813
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Krsiloemr,tblPatient,LAVI,Double,0.6604,25,0.6761
Openemr_PatientData,Patientdata,userlist2,String,Openemr_Lists,Lists,reaction,String,0.5906,25,0.8386
Openemr_PatientData,Patientdata,regdate,DateTime,LPanEmr,Patient,diagnosis,String,0.7601,14,0.8525
MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,Openemr_PatientData,Patientdata,monthly_income,Long,0.4817,20,0.5558
Openemr_PatientData,Patientdata,genericval2,String,MedTakmi_Cdi_Emr_Profile,Cdi,gender,String,0.5277,83,0.8851
Openemr_PatientData,Patientdata,ethnoracial,String,Openemr_Lists,Lists,diagnosis,String,0.6412,33,0.7625
Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.7379,33,0.8283
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.7557,33,0.7132
Krsiloemr,tblPatient,LAVI,Double,LPanEmr,Patient,temperature,Long,0.5985,0,0.7698
Krsiloemr,tblPatient,Age,Long,Openemr_PatientData,Patientdata,completed_ad,String,0.6426,33,0.8186
LPanEmr,Patient,time,DateTime,Openemr_Lists,Lists,external_allergyid,String,0.5206,50,0.8126
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,phone_contact,Long,0.622,25,0.7815
Openemr_PatientData,Patientdata,userlist1,String,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.712,22,0.8141
LPanEmr,Patient,description,String,Openemr_PatientData,Patientdata,email,String,0.5507,40,0.7633
Openemr_PatientData,Patientdata,phone_biz,Long,Openemr_Lists,Lists,severity_al,String,0.5409,22,0.6299
Openemr_PatientData,Patientdata,phone_cell,Long,Krsiloemr,tblPatient,ECG,Long,0.5472,0,0.6545
Openemr_PatientData,Patientdata,usertext8,String,Openemr_Lists,Lists,erx_source,Long,0.7285,33,0.7823
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_Lists,Lists,destination,String,0.7935,27,0.8168
Openemr_PatientData,Patientdata,guardianemail,String,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,0.7221,23,0.6351
Openemr_PatientData,Patientdata,fitness,Long,Openemr_Lists,Lists,diagnosis,String,0.5391,43,0.771
Openemr_PatientData,Patientdata,guardiancountry,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6345,13,0.6576
Openemr_Lists,Lists,begdate,Date,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.6144,57,0.7547
Krsiloemr,tblPatient,DateOfBirth,Date,Openemr_PatientData,Patientdata,country_code,String,0.5647,18,0.7274
LPanEmr,Patient,advice,String,Krsiloemr,tblPatient,Age,Long,0.6035,33,0.7851
MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,Openemr_Lists,Lists,groupname,String,0.6611,11,0.8298
Openemr_PatientData,Patientdata,ss,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.8255,0,0.5013
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,LPanEmr,Patient,name,String,0.6827,50,0.5374
Openemr_PatientData,Patientdata,financial,String,Openemr_Lists,Lists,id,Long,0.5774,50,0.6558
emrbots,PatientCorePopulatedTable,diagnosis,String,Openemr_PatientData,Patientdata,guardiansname,String,0.7056,56,0.812
Openemr_PatientData,Patientdata,guardianemail,String,LPanEmr,Patient,temperature,Long,0.5411,27,0.7146
Openemr_PatientData,Patientdata,usertext6,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.452,50,0.7958
Openemr_PatientData,Patientdata,homeless,String,LPanEmr,Patient,gender,String,0.4026,33,0.5186
LPanEmr,Patient,insurance,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.5897,50,0.7376
Openemr_Lists,Lists,subtype,String,Openemr_PatientData,Patientdata,genericname1,String,0.6852,14,0.6058
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,care_team_facility,String,0.5488,33,0.4639
Krsiloemr,tblPatient,TRV,Double,Openemr_Lists,Lists,diagnosis,String,0.6765,0,0.8315
